Date,Fear_Greed_Index,Sentiment
1987-09-02 00:00:00+08:00,92.31,Extreme Greed
1987-09-03 00:00:00+08:00,88.72,Extreme Greed
1987-09-04 00:00:00+08:00,87.1,Extreme Greed
1987-09-07 00:00:00+08:00,95.96,Extreme Greed
1987-09-08 00:00:00+08:00,95.79,Extreme Greed
1987-09-09 00:00:00+08:00,85.92,Extreme Greed
1987-09-10 00:00:00+08:00,85.77,Extreme Greed
1987-09-11 00:00:00+08:00,97.06,Extreme Greed
1987-09-14 00:00:00+08:00,90.79,Extreme Greed
1987-09-15 00:00:00+08:00,83.44,Extreme Greed
1987-09-16 00:00:00+08:00,84.72,Extreme Greed
1987-09-17 00:00:00+08:00,91.12,Extreme Greed
1987-09-18 00:00:00+08:00,80.96,Extreme Greed
1987-09-21 00:00:00+08:00,88.9,Extreme Greed
1987-09-22 00:00:00+08:00,94.67,Extreme Greed
1987-09-23 00:00:00+08:00,92.43,Extreme Greed
1987-09-24 00:00:00+08:00,89.02,Extreme Greed
1987-09-25 00:00:00+08:00,78.24,Extreme Greed
1987-09-28 00:00:00+08:00,95.16,Extreme Greed
1987-09-29 00:00:00+08:00,96.18,Extreme Greed
1987-09-30 00:00:00+08:00,95.22,Extreme Greed
1987-10-01 00:00:00+08:00,89.78,Extreme Greed
1987-10-02 00:00:00+08:00,79.64,Extreme Greed
1987-10-05 00:00:00+08:00,89.23,Extreme Greed
1987-10-06 00:00:00+08:00,98.96,Extreme Greed
1987-10-07 00:00:00+08:00,91.28,Extreme Greed
1987-10-09 00:00:00+08:00,92.47,Extreme Greed
1987-10-12 00:00:00+08:00,93.77,Extreme Greed
1987-10-13 00:00:00+08:00,89.66,Extreme Greed
1987-10-14 00:00:00+08:00,90.0,Extreme Greed
1987-10-15 00:00:00+08:00,88.69,Extreme Greed
1987-10-16 00:00:00+08:00,88.94,Extreme Greed
1987-10-19 00:00:00+08:00,83.88,Extreme Greed
1987-10-26 00:00:00+08:00,55.55,Greed
1987-10-27 00:00:00+08:00,56.37,Greed
1987-10-28 00:00:00+08:00,40.15,Fear
1987-10-29 00:00:00+08:00,38.29,Fear
1987-10-30 00:00:00+08:00,32.77,Fear
1987-11-02 00:00:00+08:00,23.92,Extreme Fear
1987-11-03 00:00:00+08:00,30.29,Fear
1987-11-04 00:00:00+08:00,12.06,Extreme Fear
1987-11-05 00:00:00+08:00,17.69,Extreme Fear
1987-11-06 00:00:00+08:00,13.29,Extreme Fear
1987-11-09 00:00:00+08:00,24.58,Extreme Fear
1987-11-10 00:00:00+08:00,13.05,Extreme Fear
1987-11-11 00:00:00+08:00,8.4,Extreme Fear
